20172,NULL,NULL,NULL,NULL
20173,NULL,NULL,NULL,NULL
20174,NULL,NULL,NULL,NULL
20175,NULL,NULL,NULL,NULL
20176,NULL,NULL,NULL,NULL
20177,NULL,NULL,NULL,NULL
20178,NULL,NULL,NULL,NULL
20179,NULL,NULL,NULL,NULL
20180,NULL,NULL,NULL,NULL
20181,NULL,NULL,NULL,NULL
20182,NULL,NULL,NULL,NULL
20183,NULL,NULL,NULL,NULL
20184,NULL,NULL,NULL,NULL
20185,NULL,NULL,NULL,NULL
20186,NULL,NULL,NULL,NULL
20187,NULL,NULL,NULL,NULL
20188,NULL,NULL,NULL,NULL
20189,NULL,NULL,NULL,NULL
20190,NULL,NULL,NULL,NULL
20191,NULL,NULL,NULL,NULL
20192,NULL,NULL,NULL,NULL
20193,NULL,NULL,NULL,NULL
20194,NULL,NULL,NULL,NULL
20195,NULL,NULL,NULL,NULL
20196,NULL,NULL,NULL,NULL
20197,NULL,NULL,NULL,NULL
20198,NULL,NULL,NULL,NULL
20199,NULL,NULL,NULL,NULL
20200,NULL,NULL,NULL,NULL
20201,NULL,NULL,NULL,NULL
20203,NULL,NULL,NULL,NULL
20204,NULL,NULL,NULL,NULL
20205,NULL,NULL,NULL,NULL
20206,NULL,NULL,NULL,NULL
20208,NULL,NULL,NULL,NULL
20210,NULL,NULL,NULL,NULL
20211,NULL,NULL,NULL,NULL
20213,NULL,NULL,NULL,NULL
20214,NULL,NULL,NULL,NULL
20215,NULL,NULL,NULL,NULL
20216,NULL,NULL,NULL,NULL
20217,NULL,NULL,NULL,NULL
20218,NULL,NULL,NULL,NULL
20219,NULL,NULL,NULL,NULL
20220,NULL,NULL,NULL,NULL
20221,NULL,NULL,NULL,NULL
20222,NULL,NULL,NULL,NULL
20223,NULL,NULL,NULL,NULL
20224,NULL,NULL,NULL,NULL
20225,NULL,NULL,NULL,NULL
20226,NULL,NULL,NULL,NULL
20227,NULL,NULL,NULL,NULL
20228,NULL,NULL,NULL,NULL
20229,NULL,NULL,NULL,NULL
20230,NULL,NULL,NULL,NULL
20231,NULL,NULL,NULL,NULL
20232,NULL,NULL,NULL,NULL
20233,NULL,NULL,NULL,NULL
20234,NULL,NULL,NULL,NULL
20235,NULL,NULL,NULL,NULL
20236,NULL,NULL,NULL,NULL
20237,NULL,NULL,NULL,NULL
20238,NULL,NULL,NULL,NULL
20239,NULL,NULL,NULL,NULL
20240,NULL,NULL,NULL,NULL
20241,NULL,NULL,NULL,NULL
20242,NULL,NULL,NULL,NULL
20243,NULL,NULL,NULL,NULL
20244,NULL,NULL,NULL,NULL
20246,NULL,NULL,NULL,NULL
20247,NULL,NULL,NULL,NULL
20248,NULL,NULL,NULL,NULL
20249,NULL,NULL,NULL,NULL
20250,NULL,NULL,NULL,NULL
20251,NULL,NULL,NULL,NULL
20252,NULL,NULL,NULL,NULL
20253,NULL,NULL,NULL,NULL
20255,NULL,NULL,NULL,NULL
20256,NULL,NULL,NULL,NULL
20257,NULL,NULL,NULL,NULL
20258,NULL,NULL,NULL,NULL
20259,NULL,NULL,NULL,NULL
20260,NULL,NULL,NULL,NULL
20261,NULL,NULL,NULL,NULL
20262,NULL,NULL,NULL,NULL
20263,NULL,NULL,NULL,NULL
20264,NULL,NULL,NULL,NULL
20265,NULL,NULL,NULL,NULL
20267,NULL,NULL,NULL,NULL
20268,NULL,NULL,NULL,NULL
20269,NULL,NULL,NULL,NULL
20270,NULL,NULL,NULL,NULL
20271,NULL,NULL,NULL,NULL
20272,NULL,NULL,NULL,NULL
20273,NULL,NULL,NULL,NULL
20274,NULL,NULL,NULL,NULL
20275,NULL,NULL,NULL,NULL
20276,NULL,NULL,NULL,NULL
20277,NULL,NULL,NULL,NULL
20278,NULL,NULL,NULL,NULL
20279,NULL,NULL,NULL,NULL
20280,NULL,NULL,NULL,NULL
20281,NULL,NULL,NULL,NULL
20282,NULL,NULL,NULL,NULL
20283,NULL,NULL,NULL,NULL
20284,NULL,NULL,NULL,NULL
20285,NULL,NULL,NULL,NULL
20286,NULL,NULL,NULL,NULL
20287,NULL,NULL,NULL,NULL
20288,NULL,NULL,NULL,NULL
20289,NULL,NULL,NULL,NULL
20290,NULL,NULL,NULL,NULL
20291,NULL,NULL,NULL,NULL
20292,NULL,NULL,NULL,NULL
20294,NULL,NULL,NULL,NULL
20295,NULL,NULL,NULL,NULL
20296,NULL,NULL,NULL,NULL
20297,NULL,NULL,NULL,NULL
20298,NULL,NULL,NULL,NULL
20299,NULL,NULL,NULL,NULL
20300,NULL,NULL,NULL,NULL
20301,NULL,NULL,NULL,NULL
20302,NULL,NULL,NULL,NULL
20303,NULL,NULL,NULL,NULL
20304,NULL,NULL,NULL,NULL
20305,NULL,NULL,NULL,NULL
20306,NULL,NULL,NULL,NULL
20307,NULL,NULL,NULL,NULL
20308,NULL,NULL,NULL,NULL
20309,NULL,NULL,NULL,NULL
20310,NULL,NULL,NULL,NULL
20311,NULL,NULL,NULL,NULL
20312,NULL,NULL,NULL,NULL
20313,NULL,NULL,NULL,NULL
20314,NULL,NULL,NULL,NULL
20315,NULL,NULL,NULL,NULL
20316,NULL,NULL,NULL,NULL
20317,NULL,NULL,NULL,NULL
20318,NULL,NULL,NULL,NULL
20319,NULL,NULL,NULL,NULL
20320,NULL,NULL,NULL,NULL
20321,NULL,NULL,NULL,NULL
20322,NULL,NULL,NULL,NULL
20323,NULL,NULL,NULL,NULL
20324,NULL,NULL,NULL,NULL
20325,NULL,NULL,NULL,NULL
20326,NULL,NULL,NULL,NULL
20327,NULL,NULL,NULL,NULL
20329,NULL,NULL,NULL,NULL
20330,NULL,NULL,NULL,NULL
20331,NULL,NULL,NULL,NULL
20332,NULL,NULL,NULL,NULL
20333,NULL,NULL,NULL,NULL
20334,NULL,NULL,NULL,NULL
20335,NULL,NULL,NULL,NULL
20336,NULL,NULL,NULL,NULL
20337,NULL,NULL,NULL,NULL
20338,NULL,NULL,NULL,NULL
20339,NULL,NULL,NULL,NULL
20340,NULL,NULL,NULL,NULL
20341,NULL,NULL,NULL,NULL
20342,NULL,NULL,NULL,NULL
20343,NULL,NULL,NULL,NULL
20344,NULL,NULL,NULL,NULL
20345,NULL,NULL,NULL,NULL
20347,NULL,NULL,NULL,NULL
20348,NULL,NULL,NULL,NULL
20349,NULL,NULL,NULL,NULL
20350,NULL,NULL,NULL,NULL
20351,NULL,NULL,NULL,NULL
20352,NULL,NULL,NULL,NULL
20353,NULL,NULL,NULL,NULL
20354,NULL,NULL,NULL,NULL
20355,NULL,NULL,NULL,NULL
20356,NULL,NULL,NULL,NULL
20357,NULL,NULL,NULL,NULL
20358,NULL,NULL,NULL,NULL
20359,NULL,NULL,NULL,NULL
20360,NULL,NULL,NULL,NULL
20361,NULL,NULL,NULL,NULL
20362,NULL,NULL,NULL,NULL
20363,NULL,NULL,NULL,NULL
20364,NULL,NULL,NULL,NULL
20365,NULL,NULL,NULL,NULL
20366,NULL,NULL,NULL,NULL
20367,NULL,NULL,NULL,NULL
20368,NULL,NULL,NULL,NULL
20371,NULL,NULL,NULL,NULL
20372,NULL,NULL,NULL,NULL
20373,NULL,NULL,NULL,NULL
20375,NULL,NULL,NULL,NULL
20376,NULL,NULL,NULL,NULL
20377,NULL,NULL,NULL,NULL
20378,NULL,NULL,NULL,NULL
20379,NULL,NULL,NULL,NULL
20380,NULL,NULL,NULL,NULL
20381,NULL,NULL,NULL,NULL
20382,NULL,NULL,NULL,NULL
20383,NULL,NULL,NULL,NULL
20384,NULL,NULL,NULL,NULL
20385,NULL,NULL,NULL,NULL
20386,NULL,NULL,NULL,NULL
20387,NULL,NULL,NULL,NULL
20388,NULL,NULL,NULL,NULL
20389,NULL,NULL,NULL,NULL
20390,NULL,NULL,NULL,NULL
20391,NULL,NULL,NULL,NULL
20392,NULL,NULL,NULL,NULL
20393,NULL,NULL,NULL,NULL
20395,NULL,NULL,NULL,NULL
20396,NULL,NULL,NULL,NULL
20397,NULL,NULL,NULL,NULL
20398,NULL,NULL,NULL,NULL
20399,NULL,NULL,NULL,NULL
20400,NULL,NULL,NULL,NULL
20401,NULL,NULL,NULL,NULL
20402,NULL,NULL,NULL,NULL
20403,NULL,NULL,NULL,NULL
20404,NULL,NULL,NULL,NULL
20405,NULL,NULL,NULL,NULL
20406,NULL,NULL,NULL,NULL
20407,NULL,NULL,NULL,NULL
20408,NULL,NULL,NULL,NULL
20409,NULL,NULL,NULL,NULL
20410,NULL,NULL,NULL,NULL
20411,NULL,NULL,NULL,NULL
20412,NULL,NULL,NULL,NULL
20413,NULL,NULL,NULL,NULL
20415,NULL,NULL,NULL,NULL
20416,NULL,NULL,NULL,NULL
20418,NULL,NULL,NULL,NULL
20419,NULL,NULL,NULL,NULL
20420,NULL,NULL,NULL,NULL
20421,NULL,NULL,NULL,NULL
20423,NULL,NULL,NULL,NULL
20424,NULL,NULL,NULL,NULL
20426,NULL,NULL,NULL,NULL
20427,NULL,NULL,NULL,NULL
20428,NULL,NULL,NULL,NULL
20429,NULL,NULL,NULL,NULL
20430,NULL,NULL,NULL,NULL
20431,NULL,NULL,NULL,NULL
20432,NULL,NULL,NULL,NULL
20433,NULL,NULL,NULL,NULL
20434,NULL,NULL,NULL,NULL
20436,NULL,NULL,NULL,NULL
20437,NULL,NULL,NULL,NULL
20438,NULL,NULL,NULL,NULL
20439,NULL,NULL,NULL,NULL
20442,NULL,NULL,NULL,NULL
20443,NULL,NULL,NULL,NULL
20444,NULL,NULL,NULL,NULL
20445,NULL,NULL,NULL,NULL
20446,NULL,NULL,NULL,NULL
20447,NULL,NULL,NULL,NULL
20449,NULL,NULL,NULL,NULL
20450,NULL,NULL,NULL,NULL
20451,NULL,NULL,NULL,NULL
20452,NULL,NULL,NULL,NULL
20453,NULL,NULL,NULL,NULL
20454,NULL,NULL,NULL,NULL
20455,NULL,NULL,NULL,NULL
20456,NULL,NULL,NULL,NULL
20457,NULL,NULL,NULL,NULL
20458,NULL,NULL,NULL,NULL
20459,NULL,NULL,NULL,NULL
20460,NULL,NULL,NULL,NULL
20461,NULL,NULL,NULL,NULL
20462,NULL,NULL,NULL,NULL
20463,NULL,NULL,NULL,NULL
20464,NULL,NULL,NULL,NULL
20465,NULL,NULL,NULL,NULL
20466,NULL,NULL,NULL,NULL
20467,NULL,NULL,NULL,NULL
20468,NULL,NULL,NULL,NULL
20469,NULL,NULL,NULL,NULL
20470,NULL,NULL,NULL,NULL
20471,NULL,NULL,NULL,NULL
20472,NULL,NULL,NULL,NULL
20473,NULL,NULL,NULL,NULL
20474,NULL,NULL,NULL,NULL
20475,NULL,NULL,NULL,NULL
20476,NULL,NULL,NULL,NULL
20477,NULL,NULL,NULL,NULL
20478,NULL,NULL,NULL,NULL
20479,NULL,NULL,NULL,NULL
20480,NULL,NULL,NULL,NULL
20481,NULL,NULL,NULL,NULL
20482,NULL,NULL,NULL,NULL
20483,NULL,NULL,NULL,NULL
20484,NULL,NULL,NULL,NULL
20485,NULL,NULL,NULL,NULL
20486,NULL,NULL,NULL,NULL
20487,NULL,NULL,NULL,NULL
20488,NULL,NULL,NULL,NULL
20489,NULL,NULL,NULL,NULL
20490,NULL,NULL,NULL,NULL
20491,NULL,NULL,NULL,NULL
20492,NULL,NULL,NULL,NULL
20493,NULL,NULL,NULL,NULL
20494,NULL,NULL,NULL,NULL
20495,NULL,NULL,NULL,NULL
20496,NULL,NULL,NULL,NULL
20498,NULL,NULL,NULL,NULL
20499,NULL,NULL,NULL,NULL
20500,NULL,NULL,NULL,NULL
20502,NULL,NULL,NULL,NULL
20503,NULL,NULL,NULL,NULL
20505,NULL,NULL,NULL,NULL
20506,NULL,NULL,NULL,NULL
20507,NULL,NULL,NULL,NULL
20508,NULL,NULL,NULL,NULL
20509,NULL,NULL,NULL,NULL
20510,NULL,NULL,NULL,NULL
20511,NULL,NULL,NULL,NULL
20512,NULL,NULL,NULL,NULL
20514,NULL,NULL,NULL,NULL
20515,NULL,NULL,NULL,NULL
20516,NULL,NULL,NULL,NULL
20517,NULL,NULL,NULL,NULL
20518,NULL,NULL,NULL,NULL
20519,NULL,NULL,NULL,NULL
20520,NULL,NULL,NULL,NULL
20521,NULL,NULL,NULL,NULL
20522,NULL,NULL,NULL,NULL
20523,NULL,NULL,NULL,NULL
20524,NULL,NULL,NULL,NULL
20525,NULL,NULL,NULL,NULL
20526,NULL,NULL,NULL,NULL
20527,NULL,NULL,NULL,NULL
20528,NULL,NULL,NULL,NULL
20529,NULL,NULL,NULL,NULL
20530,NULL,NULL,NULL,NULL
20531,NULL,NULL,NULL,NULL
20532,NULL,NULL,NULL,NULL
20533,NULL,NULL,NULL,NULL
20534,NULL,NULL,NULL,NULL
20535,NULL,NULL,NULL,NULL
20536,NULL,NULL,NULL,NULL
20537,NULL,NULL,NULL,NULL
20538,NULL,NULL,NULL,NULL
20539,NULL,NULL,NULL,NULL
20540,NULL,NULL,NULL,NULL
20541,NULL,NULL,NULL,NULL
20542,NULL,NULL,NULL,NULL
20543,NULL,NULL,NULL,NULL
20544,NULL,NULL,NULL,NULL
20545,NULL,NULL,NULL,NULL
20546,NULL,NULL,NULL,NULL
20547,NULL,NULL,NULL,NULL
20548,NULL,NULL,NULL,NULL
20549,NULL,NULL,NULL,NULL
20550,NULL,NULL,NULL,NULL
20551,NULL,NULL,NULL,NULL
20552,NULL,NULL,NULL,NULL
20553,NULL,NULL,NULL,NULL
20554,NULL,NULL,NULL,NULL
20555,NULL,NULL,NULL,NULL
20556,NULL,NULL,NULL,NULL
20557,NULL,NULL,NULL,NULL
20558,NULL,NULL,NULL,NULL
20559,NULL,NULL,NULL,NULL
20560,NULL,NULL,NULL,NULL
20561,NULL,NULL,NULL,NULL
20562,NULL,NULL,NULL,NULL
20564,NULL,NULL,NULL,NULL
20565,NULL,NULL,NULL,NULL
20566,NULL,NULL,NULL,NULL
20567,NULL,NULL,NULL,NULL
20568,NULL,NULL,NULL,NULL
20569,NULL,NULL,NULL,NULL
20570,NULL,NULL,NULL,NULL
20571,NULL,NULL,NULL,NULL
20572,NULL,NULL,NULL,NULL
20573,NULL,NULL,NULL,NULL
20574,NULL,NULL,NULL,NULL
20575,NULL,NULL,NULL,NULL
20577,NULL,NULL,NULL,NULL
20578,NULL,NULL,NULL,NULL
20579,NULL,NULL,NULL,NULL
20580,NULL,NULL,NULL,NULL
20581,NULL,NULL,NULL,NULL
20582,NULL,NULL,NULL,NULL
20583,NULL,NULL,NULL,NULL
20584,NULL,NULL,NULL,NULL
20585,NULL,NULL,NULL,NULL
20586,NULL,NULL,NULL,NULL
20587,NULL,NULL,NULL,NULL
20588,NULL,NULL,NULL,NULL
20589,NULL,NULL,NULL,NULL
20590,NULL,NULL,NULL,NULL
20591,NULL,NULL,NULL,NULL
20592,NULL,NULL,NULL,NULL
20593,NULL,NULL,NULL,NULL
20594,NULL,NULL,NULL,NULL
20595,NULL,NULL,NULL,NULL
20596,NULL,NULL,NULL,NULL
20597,NULL,NULL,NULL,NULL
20598,NULL,NULL,NULL,NULL
20600,NULL,NULL,NULL,NULL
20601,NULL,NULL,NULL,NULL
20603,NULL,NULL,NULL,NULL
20604,NULL,NULL,NULL,NULL
20605,NULL,NULL,NULL,NULL
20606,NULL,NULL,NULL,NULL
20607,NULL,NULL,NULL,NULL
20608,NULL,NULL,NULL,NULL
20609,NULL,NULL,NULL,NULL
20610,NULL,NULL,NULL,NULL
20611,NULL,NULL,NULL,NULL
20612,NULL,NULL,NULL,NULL
20613,NULL,NULL,NULL,NULL
20614,NULL,NULL,NULL,NULL
20615,NULL,NULL,NULL,NULL
20617,NULL,NULL,NULL,NULL
20618,NULL,NULL,NULL,NULL
20619,NULL,NULL,NULL,NULL
20620,NULL,NULL,NULL,NULL
20621,NULL,NULL,NULL,NULL
20622,NULL,NULL,NULL,NULL
20623,NULL,NULL,NULL,NULL
20624,NULL,NULL,NULL,NULL
20625,NULL,NULL,NULL,NULL
20626,NULL,NULL,NULL,NULL
20627,NULL,NULL,NULL,NULL
20628,NULL,NULL,NULL,NULL
20629,NULL,NULL,NULL,NULL
20630,NULL,NULL,NULL,NULL
20631,NULL,NULL,NULL,NULL
20632,NULL,NULL,NULL,NULL
20633,NULL,NULL,NULL,NULL
20634,NULL,NULL,NULL,NULL
20635,NULL,NULL,NULL,NULL
20636,NULL,NULL,NULL,NULL
20638,NULL,NULL,NULL,NULL
20639,NULL,NULL,NULL,NULL
20640,NULL,NULL,NULL,NULL
20641,NULL,NULL,NULL,NULL
20642,NULL,NULL,NULL,NULL
20643,NULL,NULL,NULL,NULL
20644,NULL,NULL,NULL,NULL
20645,NULL,NULL,NULL,NULL
20646,NULL,NULL,NULL,NULL
20647,NULL,NULL,NULL,NULL
20649,NULL,NULL,NULL,NULL
20650,NULL,NULL,NULL,NULL
20652,NULL,NULL,NULL,NULL
20653,NULL,NULL,NULL,NULL
20656,NULL,NULL,NULL,NULL
20657,NULL,NULL,NULL,NULL
20658,NULL,NULL,NULL,NULL
20659,NULL,NULL,NULL,NULL
20660,NULL,NULL,NULL,NULL
20662,NULL,NULL,NULL,NULL
20663,NULL,NULL,NULL,NULL
20665,NULL,NULL,NULL,NULL
20666,NULL,NULL,NULL,NULL
20667,NULL,NULL,NULL,NULL
20668,NULL,NULL,NULL,NULL
20670,NULL,NULL,NULL,NULL
20671,NULL,NULL,NULL,NULL
20672,NULL,NULL,NULL,NULL
20673,NULL,NULL,NULL,NULL
20675,NULL,NULL,NULL,NULL
20676,NULL,NULL,NULL,NULL
20677,NULL,NULL,NULL,NULL
20678,NULL,NULL,NULL,NULL
20679,NULL,NULL,NULL,NULL
20680,NULL,NULL,NULL,NULL
20681,NULL,NULL,NULL,NULL
20682,NULL,NULL,NULL,NULL
20683,NULL,NULL,NULL,NULL
20684,NULL,NULL,NULL,NULL
20685,NULL,NULL,NULL,NULL
20686,NULL,NULL,NULL,NULL
20687,NULL,NULL,NULL,NULL
20688,NULL,NULL,NULL,NULL
20689,NULL,NULL,NULL,NULL
20690,NULL,NULL,NULL,NULL
20691,NULL,NULL,NULL,NULL
20692,NULL,NULL,NULL,NULL
20693,NULL,NULL,NULL,NULL
20694,NULL,NULL,NULL,NULL
20696,NULL,NULL,NULL,NULL
20697,NULL,NULL,NULL,NULL
20698,NULL,NULL,NULL,NULL
20699,NULL,NULL,NULL,NULL
20700,NULL,NULL,NULL,NULL
20701,NULL,NULL,NULL,NULL
20702,NULL,NULL,NULL,NULL
20703,NULL,NULL,NULL,NULL
20704,NULL,NULL,NULL,NULL
20706,NULL,NULL,NULL,NULL
20707,NULL,NULL,NULL,NULL
20708,NULL,NULL,NULL,NULL
20709,NULL,NULL,NULL,NULL
20710,NULL,NULL,NULL,NULL
20711,NULL,NULL,NULL,NULL
20712,NULL,NULL,NULL,NULL
20713,NULL,NULL,NULL,NULL
20714,NULL,NULL,NULL,NULL
20716,NULL,NULL,NULL,NULL
20718,NULL,NULL,NULL,NULL
20719,NULL,NULL,NULL,NULL
20720,NULL,NULL,NULL,NULL
20722,NULL,NULL,NULL,NULL
20723,NULL,NULL,NULL,NULL
20724,NULL,NULL,NULL,NULL
20725,NULL,NULL,NULL,NULL
20726,NULL,NULL,NULL,NULL
20727,NULL,NULL,NULL,NULL
20728,NULL,NULL,NULL,NULL
20729,NULL,NULL,NULL,NULL
20730,NULL,NULL,NULL,NULL
20731,NULL,NULL,NULL,NULL
20732,NULL,NULL,NULL,NULL
20733,NULL,NULL,NULL,NULL
20734,NULL,NULL,NULL,NULL
20735,NULL,NULL,NULL,NULL
20736,NULL,NULL,NULL,NULL
20737,NULL,NULL,NULL,NULL
20738,NULL,NULL,NULL,NULL
20740,NULL,NULL,NULL,NULL
20741,NULL,NULL,NULL,NULL
20742,NULL,NULL,NULL,NULL
20743,NULL,NULL,NULL,NULL
20744,NULL,NULL,NULL,NULL
20745,NULL,NULL,NULL,NULL
20746,NULL,NULL,NULL,NULL
20747,NULL,NULL,NULL,NULL
20748,NULL,NULL,NULL,NULL
20749,NULL,NULL,NULL,NULL
20750,NULL,NULL,NULL,NULL
20751,NULL,NULL,NULL,NULL
20752,NULL,NULL,NULL,NULL
20754,NULL,NULL,NULL,NULL
20755,NULL,NULL,NULL,NULL
20756,NULL,NULL,NULL,NULL
20757,NULL,NULL,NULL,NULL
20758,NULL,NULL,NULL,NULL
20762,NULL,NULL,NULL,NULL
20764,NULL,NULL,NULL,NULL
20765,NULL,NULL,NULL,NULL
20766,NULL,NULL,NULL,NULL
20768,NULL,NULL,NULL,NULL
20769,NULL,NULL,NULL,NULL
20771,NULL,NULL,NULL,NULL
20772,NULL,NULL,NULL,NULL
20775,NULL,NULL,NULL,NULL
20776,NULL,NULL,NULL,NULL
20777,NULL,NULL,NULL,NULL
20778,NULL,NULL,NULL,NULL
20779,NULL,NULL,NULL,NULL
20781,NULL,NULL,NULL,NULL
20782,NULL,NULL,NULL,NULL
20783,NULL,NULL,NULL,NULL
20784,NULL,NULL,NULL,NULL
20785,NULL,NULL,NULL,NULL
20786,NULL,NULL,NULL,NULL
20787,NULL,NULL,NULL,NULL
20788,NULL,NULL,NULL,NULL
20789,NULL,NULL,NULL,NULL
20791,NULL,NULL,NULL,NULL
20792,NULL,NULL,NULL,NULL
20793,NULL,NULL,NULL,NULL
20794,NULL,NULL,NULL,NULL
20796,NULL,NULL,NULL,NULL
20797,NULL,NULL,NULL,NULL
20798,NULL,NULL,NULL,NULL
20799,NULL,NULL,NULL,NULL
20800,NULL,NULL,NULL,NULL
20802,NULL,NULL,NULL,NULL
20803,NULL,NULL,NULL,NULL
20804,NULL,NULL,NULL,NULL
20805,NULL,NULL,NULL,NULL
20806,NULL,NULL,NULL,NULL
20807,NULL,NULL,NULL,NULL
